window_plan,experiment,model,n_splits,window_accuracy_mean,window_accuracy_std,window_accuracy_min,window_accuracy_max,window_macro_f1_mean,window_macro_f1_std,window_macro_f1_min,window_macro_f1_max,window_mae_mil_mean,window_mae_mil_std,window_mae_mil_min,window_mae_mil_max,window_rmse_mil_mean,window_rmse_mil_std,window_rmse_mil_min,window_rmse_mil_max,file_accuracy_mean,file_accuracy_std,file_accuracy_min,file_accuracy_max,file_macro_f1_mean,file_macro_f1_std,file_macro_f1_min,file_macro_f1_max,file_mae_mil_mean,file_mae_mil_std,file_mae_mil_min,file_mae_mil_max,file_rmse_mil_mean,file_rmse_mil_std,file_rmse_mil_min,file_rmse_mil_max
no_overlap,109DE,CnnGru,3,0.955100647383257,0.03139825158235146,0.9273993038289409,0.9990054699154649,0.9639818152273124,0.02574129200510719,0.9382668473059337,0.9991546860262384,0.9243308703104655,0.10576362172777769,0.8097251057624817,1.064868688583374,1.802872935930888,0.4407410106675964,1.2586780786514282,2.338158369064331,0.9607843137254902,0.027729677693590107,0.9411764705882353,1.0,0.9683501683501684,0.022516166326330612,0.9494949494949495,1.0,0.7693756818771362,0.1807496969484451,0.5201754570007324,0.9432719945907593,1.393209993839264,0.4435373968354724,0.803463876247406,1.8731175661087036
no_overlap,109DE,CnnLstm,3,0.921797393685615,0.018323114066311815,0.8981619473422752,0.9428145201392342,0.9365394707611011,0.012232888944106292,0.921528373600723,0.9514925410370977,1.2344249486923218,0.18890008787760829,1.0847303867340088,1.500892996788025,2.2373804251352944,0.28770229459428687,1.849513053894043,2.537747621536255,0.9411764705882352,0.04802921064280742,0.8823529411764706,1.0,0.9527417027417027,0.03733141694194032,0.9087301587301587,1.0,0.9720409313837687,0.21771867733201247,0.7280000448226929,1.2566503286361694,1.7735367616017659,0.28587979950786924,1.3739913702011108,2.0268211364746094
no_overlap,101DE,Cnn1d,3,0.9382539140113426,0.040145404512709995,0.8823198198198198,0.9746478873239437,0.9494984272281662,0.03368561575895582,0.9023729000114189,0.9791001954728786,2.2467687129974365,0.32613546410339944,1.8075175285339355,2.5882151126861572,2.8094175656636557,0.4354647547972804,2.1977384090423584,3.1771504878997803,0.9777777777777779,0.03142696805273544,0.9333333333333333,1.0,0.9805194805194805,0.027549614851423914,0.9415584415584416,1.0,1.9412652651468914,0.2380339530300158,1.6050143241882324,2.123237133026123,2.4396111965179443,0.4340249949721159,1.829737663269043,2.8046083450317383
no_overlap,101DE,CnnGru,3,0.948767387133184,0.050372407810807436,0.8800675675675675,0.9994366197183099,0.9540875762082014,0.04776955800033842,0.88808356968317,0.9995595172935074,1.0279961029688518,0.3264692836356716,0.7659978270530701,1.4882230758666992,1.8526015679041545,0.4244180927077519,1.4671509265899658,2.4437825679779053,0.9555555555555556,0.06285393610547088,0.8666666666666667,1.0,0.9583333333333334,0.05892556509887896,0.875,1.0,0.8649522662162781,0.24070227951627013,0.6846928000450134,1.205154538154602,1.391867200533549,0.448673913619174,1.0591464042663574,2.026132583618164
no_overlap,101DE,CnnLstm,3,0.9388245860371297,0.0452923103757406,0.884009009009009,0.9949295774647887,0.948507212615724,0.03936906679831277,0.899542224496757,0.9959398174535259,1.1585385203361511,0.2013701367342225,0.8755303025245667,1.3275136947631836,2.4382070700327554,0.6293711910633709,1.560309648513794,3.004176378250122,0.9555555555555556,0.03142696805273544,0.9333333333333333,1.0,0.9648499648499649,0.02528928845569961,0.9415584415584416,1.0,0.9052764773368835,0.27256730927082923,0.5375370383262634,1.1892220973968506,1.8396201531092327,0.7574053693300435,0.8978826999664307,2.7524642944335938
overlap50,dual101,Cnn1d,3,0.9592424809883154,0.036755834204128514,0.9087570621468927,0.9952045133991537,0.9643752913381253,0.03158037834501606,0.9213150750100678,0.9961691109145627,2.0429680347442627,0.5868857597689191,1.2271628379821777,2.583153486251831,2.9387967586517334,0.9548811703723871,1.5885651111602783,3.632699489593506,0.9777777777777779,0.03142696805273544,0.9333333333333333,1.0,0.9805194805194805,0.027549614851423914,0.9415584415584416,1.0,1.780017336209615,0.5595171388995884,1.0050328969955444,2.305851459503174,2.653460741043091,0.9329895040648881,1.3377835750579834,3.397608757019043
overlap50,dual101,CnnGru,3,0.9712848525415761,0.03440036687564843,0.9228813559322034,0.9997179125528914,0.9739664189096128,0.03158220254066852,0.929483945918954,0.99969125605028,1.004667301972707,0.45192295932607834,0.49439138174057007,1.5930700302124023,1.900940199693044,0.8780940216314594,0.814441978931427,2.9649722576141357,0.9777777777777779,0.03142696805273544,0.9333333333333333,1.0,0.9805194805194805,0.027549614851423914,0.9415584415584416,1.0,0.8261725902557373,0.42778953139537607,0.34829866886138916,1.386408805847168,1.5738748212655385,0.8637736628867451,0.48883864283561707,2.6023762226104736
overlap50,dual101,CnnLstm,3,0.9910583326028809,0.00776186565624755,0.9810734463276836,1.0,0.9920917889500189,0.007271162567259608,0.9824455962761002,1.0,0.7722020745277405,0.25226588169326586,0.416359007358551,0.9722346067428589,1.4779296318689983,0.5250216432323548,0.7363728284835815,1.8809837102890015,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5074656009674072,0.22899626342047438,0.18542665243148804,0.698101282119751,0.9717995524406433,0.5056904308516482,0.2570917010307312,1.3510334491729736
overlap50,109DEFE,Cnn1d,3,0.9682593400297397,0.026053282900489604,0.9314214463840399,0.987300796812749,0.973522095970112,0.0221273922366916,0.9422306897003832,0.9894288566497469,2.6767059167226157,0.16450350195315125,2.4795851707458496,2.8822693824768066,3.569111188252767,0.14817650691093082,3.38472056388855,3.747529983520508,0.9803921568627452,0.027729677693590107,0.9411764705882353,1.0,0.9831649831649831,0.023808309130860184,0.9494949494949495,1.0,2.367468992869059,0.24064502216281564,2.1533050537109375,2.703604221343994,3.3038202921549478,0.1679396387309386,3.097780227661133,3.5091447830200195
overlap50,109DEFE,CnnGru,3,0.9760710276102572,0.020005470095998523,0.9506234413965087,0.9995019920318725,0.9793651212410964,0.0173895467984102,0.9571524797471035,0.9996116512403833,1.1186227202415466,0.4613622859602182,0.7472196221351624,1.7688966989517212,2.252417246500651,0.9331659305355213,1.061384677886963,3.3401520252227783,0.9803921568627452,0.027729677693590107,0.9411764705882353,1.0,0.9831649831649831,0.023808309130860184,0.9494949494949495,1.0,0.9757123589515686,0.458555550235132,0.5651710629463196,1.6157262325286865,1.816239873568217,0.9871719467591502,0.6252419948577881,3.042536497116089
