window_plan,experiment,model,n_splits,window_accuracy_mean,window_accuracy_std,window_accuracy_min,window_accuracy_max,window_macro_f1_mean,window_macro_f1_std,window_macro_f1_min,window_macro_f1_max,window_mae_mil_mean,window_mae_mil_std,window_mae_mil_min,window_mae_mil_max,window_rmse_mil_mean,window_rmse_mil_std,window_rmse_mil_min,window_rmse_mil_max,file_accuracy_mean,file_accuracy_std,file_accuracy_min,file_accuracy_max,file_macro_f1_mean,file_macro_f1_std,file_macro_f1_min,file_macro_f1_max,file_mae_mil_mean,file_mae_mil_std,file_mae_mil_min,file_mae_mil_max,file_rmse_mil_mean,file_rmse_mil_std,file_rmse_mil_min,file_rmse_mil_max
no_overlap,109DE,CnnGru,3,0.9665229217446122,0.035226257874930944,0.9174540029835903,0.9985082048731975,0.9719921234017322,0.030476457214294154,0.9293681346968478,0.9988375033964788,1.0763982931772869,0.3871771919758735,0.5439499616622925,1.453226923942566,1.880069891611735,0.7291685480188296,0.8575170040130615,2.506755828857422,0.9803921568627452,0.027729677693590107,0.9411764705882353,1.0,0.9831649831649831,0.023808309130860184,0.9494949494949495,1.0,0.8421048621336619,0.45769420298043123,0.20531055331230164,1.2609795331954956,1.4803661902745564,0.8510487872931609,0.27696192264556885,2.099088430404663
no_overlap,109DE,CnnLstm,3,0.9428270361661303,0.023674366033663165,0.9094977623073098,0.9622454048683556,0.9535366751190645,0.020713957597318235,0.9244482813351189,0.9710810502253829,1.1498430172602336,0.30518832314222316,0.7406688928604126,1.4733513593673706,2.026421229044596,0.44458840107707115,1.3985300064086914,2.368699312210083,0.9803921568627452,0.027729677693590107,0.9411764705882353,1.0,0.9831649831649831,0.023808309130860184,0.9494949494949495,1.0,0.8869415124257406,0.35763752283597244,0.43341976404190063,1.3075977563858032,1.5809086163838704,0.44796338400543745,0.9524557590484619,1.9643596410751343
no_overlap,101DE,Cnn1d,3,0.9442631949679354,0.027352067613009564,0.911036036036036,0.9780281690140845,0.9536092548624211,0.02396997846495322,0.9238853347083306,0.9825852586343264,2.1724793116251626,0.3777648345617672,1.6384563446044922,2.4526820182800293,2.814980983734131,0.5779262578722547,2.0396571159362793,3.426591157913208,0.9777777777777779,0.03142696805273544,0.9333333333333333,1.0,0.9805194805194805,0.027549614851423914,0.9415584415584416,1.0,1.8823916117350261,0.39779492468477845,1.3203730583190918,2.184908151626587,2.4631713231404624,0.6375612942137047,1.6139326095581055,3.150129795074463
no_overlap,101DE,CnnGru,3,0.9581506094536839,0.039593377822682685,0.9042792792792793,0.9983098591549295,0.9640692120504815,0.035977287323192816,0.9144657578283211,0.9986776104431886,1.136220932006836,0.26389177033672545,0.8066240549087524,1.4526199102401733,1.873966375986735,0.5807533174919545,1.1484283208847046,2.570063352584839,0.9777777777777779,0.03142696805273544,0.9333333333333333,1.0,0.9805194805194805,0.027549614851423914,0.9415584415584416,1.0,0.8427737156550089,0.27263751783622625,0.4729665517807007,1.1221697330474854,1.4462177554766338,0.6692465705269975,0.561494767665863,2.1797585487365723
no_overlap,101DE,CnnLstm,3,0.9292357053051212,0.02012974293784878,0.9076576576576577,0.9561057962858751,0.9396829631815828,0.018438341332641484,0.9212047862040003,0.9648555502923764,1.000804603099823,0.20962643836449008,0.7881839871406555,1.286026120185852,1.9958489338556926,0.423034594876005,1.4019032716751099,2.3549411296844482,0.9555555555555556,0.03142696805273544,0.9333333333333333,1.0,0.9622044622044622,0.026763574650579464,0.9415584415584416,1.0,0.7654183904329935,0.24503317737430647,0.45592212677001953,1.0551514625549316,1.4625832239786785,0.5707819268689134,0.6824078559875488,2.032066583633423
overlap50,dual101,Cnn1d,3,0.9733542906775677,0.034518941939259536,0.9245762711864407,0.9994358251057828,0.9767997710176384,0.030037361273955468,0.9343540374226129,0.9994835906337844,1.8958816925684612,0.4839178033210164,1.2247413396835327,2.3473942279815674,2.6739995876948037,0.812743501179785,1.5469869375228882,3.4329793453216553,0.9777777777777779,0.03142696805273544,0.9333333333333333,1.0,0.9805194805194805,0.027549614851423914,0.9415584415584416,1.0,1.6407381892204285,0.48707282634578497,0.995725691318512,2.172598361968994,2.357896327972412,0.8574333007991232,1.1955955028533936,3.238346576690674
overlap50,dual101,CnnGru,3,0.9859765086498848,0.011084847858924647,0.9720338983050848,0.9991537376586742,0.9859678000102226,0.012523212569887924,0.969098886303544,0.9990740972261356,1.0509600440661113,0.4606750584767335,0.4678043723106384,1.594091773033142,2.0049771467844644,0.871043045168881,0.8564450740814209,2.964897871017456,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8954904576142629,0.4755040325845567,0.29671522974967957,1.4599390029907227,1.6607691943645477,0.8914196681314549,0.4692741930484772,2.6131653785705566
overlap50,dual101,CnnLstm,3,0.9824942427067646,0.012769160207931696,0.9652542372881356,0.995768688293371,0.9844098641835363,0.012622413737149289,0.9670783166366244,0.9967771359712443,0.8470242818196615,0.13557857599471593,0.6558233499526978,0.955033540725708,1.5397698879241943,0.16347113644731703,1.3779642581939697,1.7636706829071045,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5781948665777842,0.1647316225347634,0.4034517705440521,0.7989957928657532,1.0398758053779602,0.28089158793090446,0.8384171724319458,1.4371029138565063
overlap50,109DEFE,Cnn1d,3,0.9755679277900865,0.024914890430264514,0.9403990024937656,0.9950199203187251,0.9795358381342002,0.02028824734755859,0.9509661941856362,0.9961121779772295,2.1934489409128823,0.6675783446396325,1.5584142208099365,3.115978240966797,3.0558812618255615,0.9193412653568689,1.9984686374664307,4.239714622497559,0.9803921568627452,0.027729677693590107,0.9411764705882353,1.0,0.9831649831649831,0.023808309130860184,0.9494949494949495,1.0,1.7974345684051514,0.7487702802590874,1.1156189441680908,2.840005397796631,2.6456617514292398,1.088408276395097,1.322810411453247,3.9886276721954346
overlap50,109DEFE,CnnGru,3,0.9769083681897515,0.011464975862755557,0.9653366583541148,0.9925298804780877,0.9774823220328094,0.011828979287582383,0.9679149063718402,0.9941502860308781,1.3129984935124714,0.3764827917061024,0.8150225877761841,1.7251548767089844,2.4313674767812095,0.0656878217587764,2.3386974334716797,2.4833178520202637,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.1217891971270244,0.28871921335846223,0.7315484881401062,1.4209399223327637,1.9425168832143147,0.14141139197182856,1.8232585191726685,2.14117431640625
